k,layer,qubit,rot,shots,replicate,g_hat,g_exact,xi
0,0,0,0,128,5,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,6,0.0859375,0.03313590236482501,0.05280159763517499
0,0,0,0,128,7,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,8,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,9,-0.0234375,0.03313590236482501,-0.05657340236482501
0,0,0,0,128,10,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,11,0.109375,0.03313590236482501,0.07623909763517499
0,0,0,0,128,12,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,13,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,14,0.0859375,0.03313590236482501,0.05280159763517499
0,0,0,0,128,15,0.015625,0.03313590236482501,-0.017510902364825012
0,0,0,0,128,16,0.0234375,0.03313590236482501,-0.009698402364825012
0,0,0,0,128,17,0.0078125,0.03313590236482501,-0.025323402364825012
0,0,0,0,128,18,0.171875,0.03313590236482501,0.138739097635175
0,0,0,0,128,19,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,20,0.03125,0.03313590236482501,-0.0018859023648250123
0,0,0,0,128,21,-0.0078125,0.03313590236482501,-0.04094840236482501
0,0,0,0,128,22,0.0625,0.03313590236482501,0.029364097635174988
0,0,0,0,128,23,-0.0234375,0.03313590236482501,-0.05657340236482501
0,0,0,0,128,24,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,128,25,0.046875,0.03313590236482501,0.013739097635174988
0,0,0,0,128,26,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,27,0.0703125,0.03313590236482501,0.03717659763517499
0,0,0,0,128,28,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,29,0.0,0.03313590236482501,-0.03313590236482501
0,0,0,0,128,30,0.078125,0.03313590236482501,0.04498909763517499
0,0,0,0,128,31,0.0546875,0.03313590236482501,0.021551597635174988
0,0,0,0,128,32,-0.0625,0.03313590236482501,-0.09563590236482501
0,0,0,0,128,33,0.0859375,0.03313590236482501,0.05280159763517499
